Longitude;Latitude;DEPART;Predicted Geothermal Gradient (C/Km)
-72.48141142;5.601260436;BOYACA;30.16181
-73.46963809;7.791375966;CESAR;27.190548
-75.13076646;6.366568855;ANTIOQUIA;38.02162
-73.32367317;2.392247868;GUAVIARE;34.91421
-76.25381098;8.743387321;CORDOBA;29.251436
-75.49755894;1.165892038;CAQUETA;33.418821
-77.17027408;1.745105803;CAUCA;30.67777
-73.28072294;5.467897095;BOYACA;33.59392
-74.90067504;6.15261341;ANTIOQUIA;34.914274
-76.50761532;5.617815041;CHOCO;28.734184
-74.01700133;10.17839579;MAGDALENA;33.060865
-70.12012586;-3.973120798;AMAZONAS;42.96295
-75.71598488;5.861819485;ANTIOQUIA;29.768507
-72.93190702;11.24869228;LA GUAJIRA;27.369501
-75.04323193;8.920441188;SUCRE;32.68667
-75.85816474;7.956659768;CORDOBA;26.349405
-73.57271571;2.307308404;META;35.136942
-74.85404311;6.311682725;ANTIOQUIA;32.235899
-74.41048864;9.004482547;BOLIVAR;29.960888
-73.86756835;10.07355666;CESAR;38.261065
-74.79659017;5.904395787;ANTIOQUIA;38.437319
-73.45887771;3.235610537;META;32.50683
-76.39778382;3.173230076;CAUCA;31.79125
-75.07544748;9.878421572;BOLIVAR;30.210127
-75.5198643;2.622120284;HUILA;30.231413
-75.31589541;2.730301782;HUILA;29.701405
-76.58769867;8.63985697;ANTIOQUIA;32.0287
-73.01145473;5.276565301;BOYACA;31.522905
-75.29140752;9.060379983;CORDOBA;22.797651
-71.31862587;12.24311998;LA GUAJIRA;33.767954
-74.77727591;0.976818893;CAQUETA;33.370298
-70.97337301;4.563753674;VICHADA;33.55197
-74.00466285;7.750025911;BOLIVAR;31.003305
-73.64519804;10.30865737;CESAR;41.25998
-73.10041491;6.376939015;SANTANDER;38.293703
-75.24156341;0.629507768;CAQUETA;33.491629
-74.44186376;4.251256774;CUNDINAMARCA;31.601404
-72.6616951;6.236963724;BOYACA;46.165443
-74.78192663;1.714466336;CAQUETA;33.180246
-75.99068659;1.824492855;HUILA;28.27815
-75.09099589;10.11517257;ATLANTICO;29.17628
-75.70089742;0.99555906;CAQUETA;29.447206
-75.43305575;0.737181597;CAQUETA;29.095781
-76.36521606;4.541285426;VALLE DEL CAUCA;33.03375
-71.5948448;6.975343574;ARAUCA;31.17286
-76.86517656;2.59987538;CAUCA;36.964308
-75.46552367;8.920536415;CORDOBA;23.267601
-75.83136001;5.727833613;ANTIOQUIA;30.591825
-74.80609809;10.47838172;ATLANTICO;24.701363
-76.66426957;5.678345643;CHOCO;28.410711
-73.54200963;7.915962246;CESAR;29.751724
-74.88725984;4.08373671;TOLIMA;26.626318
-74.60254664;8.84056908;SUCRE;27.310118
-76.55606215;3.234557539;VALLE DEL CAUCA;31.236029
-71.76260413;7.02518339;ARAUCA;32.876337
-73.9440985;7.468236667;BOLIVAR;36.058893
-78.32822019;1.820604806;NARINIO;29.845085
-77.07143745;1.721155344;CAUCA;26.977865
-77.17688097;3.475085169;VALLE DEL CAUCA;28.498379
-77.78309315;2.3143002;CAUCA;25.554855
-76.69414544;2.624938223;CAUCA;30.727205
-74.49379022;10.96186014;MAGDALENA;24.130665
-75.20813661;10.65641248;ATLANTICO;27.805185
-75.90621661;5.348996103;RISARALDA;36.191383
-74.11571674;5.290157625;CUNDINAMARCA;33.551706
-73.23594537;10.60934689;CESAR;38.193357
-72.74803523;2.15037964;GUAVIARE;31.18913
-71.02892356;6.979111573;ARAUCA;32.323133
-72.3720899;8.16201513;NORTE DE SANTANDER;28.138279
-73.83917056;7.36102617;SANTANDER;33.012949
-76.01251617;9.274541877;CORDOBA;31.6428
-75.08718278;1.159401291;CAQUETA;32.217073
-75.40679504;5.551308972;CALDAS;36.588125
-71.70107288;6.963334177;ARAUCA;30.145899
-76.07490207;3.706729861;VALLE DEL CAUCA;32.730654
-75.0893827;7.758503053;ANTIOQUIA;29.394926
-77.2546354;2.461514832;CAUCA;34.153284
-77.33608822;1.546223254;NARINIO;32.115126
-77.03628547;1.490644827;NARINIO;43.54461
-74.85590553;9.591848883;BOLIVAR;30.763063
-78.19761155;2.473349284;NARINIO;29.829031
-74.14178789;4.549655252;BOGOTA D. C.;32.200724
-75.08624561;4.021871313;TOLIMA;28.039135
-76.79495099;3.877406255;VALLE DEL CAUCA;37.631075
-72.60563007;7.947477763;NORTE DE SANTANDER;32.320314
-74.27744301;9.080252857;BOLIVAR;28.420439
-73.52469917;10.75841045;CESAR;26.59595
-75.72869363;8.854403367;CORDOBA;27.17777
-72.33578109;11.58005967;LA GUAJIRA;22.447628
-73.46549587;4.488339462;CUNDINAMARCA;36.896223
-72.430655;5.725220785;BOYACA;33.412798
-73.80568446;10.54106338;CESAR;38.403498
-72.30788539;11.33111197;LA GUAJIRA;25.31658
-71.078001;6.951849998;ARAUCA;33.60282
-76.49400162;3.078218901;CAUCA;29.981108
-76.04013016;2.314983823;HUILA;30.382765
-72.97403901;11.26025904;LA GUAJIRA;29.270239
-74.63354955;4.404513427;CUNDINAMARCA;33.51592
-73.82826923;9.271940333;CESAR;32.937128
-77.04073015;5.178237967;CHOCO;25.595255
-75.47667305;8.050151543;CORDOBA;29.770878
-75.56860034;5.859542965;ANTIOQUIA;34.707819
-71.74898972;11.88157157;LA GUAJIRA;31.454248
-76.52554719;3.596804018;VALLE DEL CAUCA;34.227484
-74.43960115;6.177371311;BOYACA;32.186872
-73.29958299;6.5396494;SANTANDER;35.005926
-76.69705968;3.162317039;CAUCA;40.723946
-76.73768042;8.234255127;ANTIOQUIA;27.066889
-72.5168137;7.120589825;NORTE DE SANTANDER;34.045057
-78.75757679;1.630793299;NARINIO;27.181524
-75.06818663;3.918441128;TOLIMA;29.173677
-72.75042237;7.372123886;NORTE DE SANTANDER;38.004745
-76.1267782;4.429355657;VALLE DEL CAUCA;31.693655
-72.97401006;6.54077185;SANTANDER;35.73316
-74.7192236;3.725874204;TOLIMA;35.24571
-74.69866359;5.264113316;CUNDINAMARCA;27.997885
-74.47060819;3.989859921;CUNDINAMARCA;34.523277
-76.51084261;0.312424084;PUTUMAYO;29.04521
-73.6648233;9.847414816;CESAR;32.770208
-69.70860272;-2.465268511;AMAZONAS;37.73842
-77.88926196;2.062031163;NARINIO;24.732147
-73.31016705;7.639020116;NORTE DE SANTANDER;26.987238
-74.39838512;9.802857416;MAGDALENA;27.78768
-73.52018906;5.261430757;CUNDINAMARCA;40.196632
-73.36245855;5.207010043;BOYACA;33.796556
-73.92775647;8.43189046;BOLIVAR;25.112001
-73.82999459;7.116700931;SANTANDER;29.301216
-75.23157099;9.224595811;SUCRE;32.749674
-77.33296565;1.256084896;NARINIO;34.638794
-76.85347018;0.572020363;PUTUMAYO;34.112093
-75.09397629;5.138825375;TOLIMA;30.12834
-75.77951408;4.326590551;QUINDIO;38.018114
-69.55743859;-1.03214828;AMAZONAS;40.61872
-71.73650788;6.966463797;ARAUCA;24.465027
-76.25984815;3.603388482;VALLE DEL CAUCA;38.398298
-76.91707057;5.4588649;CHOCO;27.040142
-69.72420867;-2.90697315;AMAZONAS;36.179232
-74.72335127;5.789908064;ANTIOQUIA;33.261702
-74.9196878;6.02700572;ANTIOQUIA;35.937017
-73.13912725;4.023527349;META;35.05047
-74.69231694;1.911533012;CAQUETA;30.922842
-71.25919014;5.96840089;CASANARE;34.001757
-75.46581755;10.0059882;BOLIVAR;32.227236
-74.4267533;5.001776282;CUNDINAMARCA;36.797567
-72.55292262;7.681240343;NORTE DE SANTANDER;27.81231
-74.66652272;7.65693503;ANTIOQUIA;35.431078
-71.21482148;6.671232269;ARAUCA;33.628973
-74.13234799;4.510363187;BOGOTA D. C.;36.42269
-76.16148608;3.285934005;VALLE DEL CAUCA;38.133186
-74.61572996;9.635516789;MAGDALENA;26.121752
-74.50944427;4.086663662;CUNDINAMARCA;33.06563
-73.71576237;8.749349731;BOLIVAR;28.167137
-77.23038528;2.26129791;CAUCA;38.540281
-73.90279741;10.77696835;CESAR;38.158186
-70.93741743;5.166267422;CASANARE;31.468908
-75.42558554;3.990715221;TOLIMA;34.537722
-77.24846304;2.828161373;CAUCA;25.018814
-76.03492159;4.506056923;VALLE DEL CAUCA;24.145872
-75.3229363;9.831478307;BOLIVAR;29.19399
-74.477992;5.584108943;CUNDINAMARCA;26.020845
-73.83710103;7.921890757;BOLIVAR;35.845709
-76.35885221;1.82626423;HUILA;32.822382
-75.65452039;3.071065419;HUILA;35.73303
-72.6381677;11.28549432;LA GUAJIRA;24.982782
-73.67729318;9.015086823;CESAR;30.019854
-76.91803433;5.503990678;CHOCO;30.746115
-77.02169682;4.376338973;CHOCO;22.635023
-73.65880644;9.052139621;CESAR;32.93514
-76.44942202;3.875352231;VALLE DEL CAUCA;37.453657
-72.68199184;6.547831094;SANTANDER;31.654055
-75.53889755;9.212567156;CORDOBA;25.905718
-77.25214646;3.16546321;VALLE DEL CAUCA;26.283642
-72.97010714;10.40019757;LA GUAJIRA;33.420507
-72.82148971;10.85944029;LA GUAJIRA;34.691816
-74.26826223;6.07138597;BOYACA;32.9438
-75.92056567;2.660879892;CAUCA;37.240019
-75.69801344;7.36222306;ANTIOQUIA;38.749681
-73.03846265;10.94815112;CESAR;31.31827
-70.45836106;-3.763625535;AMAZONAS;40.02674
-74.51178876;7.197662978;ANTIOQUIA;22.530737
-72.2801846;7.051512118;NORTE DE SANTANDER;31.643839
-76.75314121;2.667870908;CAUCA;39.758614
-78.5767904;2.128090958;NARINIO;30.716238
-75.03583374;4.324922251;TOLIMA;26.68947
-74.65285406;6.819909826;ANTIOQUIA;34.772917
-75.71857238;4.717110141;QUINDIO;29.258722
-75.65030693;7.320452099;ANTIOQUIA;38.450583
-77.69718135;1.84464726;NARINIO;28.128897
-73.59434724;6.629721983;SANTANDER;28.167032
-72.25068786;1.559891053;GUAVIARE;42.17874
-75.73840718;5.8185682;ANTIOQUIA;32.579195
-70.15247162;-3.306287571;AMAZONAS;43.867447
-73.51140469;5.548568301;BOYACA;39.231588
-75.46480624;6.905441215;ANTIOQUIA;33.69639
-71.75538296;6.511128532;ARAUCA;29.878798
-74.65099196;10.67068339;MAGDALENA;28.053782
-75.05791059;10.63004598;ATLANTICO;32.140688
-73.90026138;6.991061514;ANTIOQUIA;24.265326
-74.62373265;10.69793802;MAGDALENA;33.37575
-75.96403404;2.269696368;HUILA;26.099684
-75.94017993;5.137919909;RISARALDA;41.85337
-75.22989409;2.662939067;HUILA;33.365377
-76.48206105;7.35254314;ANTIOQUIA;31.665445
-75.17409675;6.612158459;ANTIOQUIA;30.985594
-76.41346499;1.982706625;HUILA;36.807068
-75.4477901;9.108775929;CORDOBA;29.816418
-73.47610963;3.330335061;META;34.805689
-72.78103069;5.56157991;BOYACA;28.769121
-76.08234292;1.91519051;HUILA;32.004126
-72.87389995;6.546169271;SANTANDER;31.467653
-76.69787023;0.56403162;PUTUMAYO;37.084913
-73.42355046;5.528268878;BOYACA;38.800913
-74.85885366;7.314293529;ANTIOQUIA;34.09281
-72.62453204;7.299458948;NORTE DE SANTANDER;35.121225
-75.92983701;8.680655571;CORDOBA;32.087053
-76.71939515;6.092818991;CHOCO;33.828138
-73.61561435;10.93162453;CESAR;24.38468
-75.87847155;4.599089447;QUINDIO;28.116568
-75.27817111;2.681373668;HUILA;29.488436
-74.17054574;4.97710224;CUNDINAMARCA;31.681509
-74.96349395;4.65160747;TOLIMA;26.752897
-76.1775891;9.007812422;CORDOBA;30.378351
-74.52855743;10.82968382;MAGDALENA;24.122599
-72.71445646;5.754134235;BOYACA;37.356321
-75.4303121;1.771548395;CAQUETA;32.907576
-77.10053382;2.112344586;CAUCA;31.792881
-75.94501859;9.318066244;CORDOBA;29.299627
-74.84863959;10.53967288;ATLANTICO;29.181038
-75.40207818;2.536644536;HUILA;28.34751
-77.89824022;2.093600769;NARINIO;29.382063
-76.24609907;8.285350928;CORDOBA;31.047285
-78.44447897;1.487995217;NARINIO;32.217577
-73.03976164;7.61761553;NORTE DE SANTANDER;27.97328
-73.56360872;5.290107536;CUNDINAMARCA;39.663248
-73.6180815;5.168410738;CUNDINAMARCA;38.647608
-76.09482104;6.882213958;ANTIOQUIA;39.884226
-73.48670293;10.15825145;CESAR;33.798326
-71.27685241;6.6029836;ARAUCA;30.945612
-73.83123097;4.698327946;CUNDINAMARCA;28.260374
-73.12564541;3.858205093;META;33.663092
-70.40560984;2.846843555;GUAINIA;36.853182
-75.38449968;8.024005891;CORDOBA;29.684101
-76.08010075;3.886950284;VALLE DEL CAUCA;35.534178
-76.16471325;4.689124513;VALLE DEL CAUCA;32.825846
-75.3534333;6.025408128;ANTIOQUIA;32.813501
-73.08216978;4.819311725;BOYACA;38.00232
-74.99679935;9.563981381;BOLIVAR;25.77302
-76.54857145;7.790198417;ANTIOQUIA;27.894266
-71.05524476;5.189569201;CASANARE;30.074636
-77.33697825;4.979223284;CHOCO;25.91515
-72.35008865;-0.323203682;CAQUETA;37.445473
-74.9457782;8.972950341;SUCRE;29.24248
-73.6406434;4.680838468;CUNDINAMARCA;35.467787
-76.40286862;8.320831678;ANTIOQUIA;28.44679
-73.53841578;3.916999645;META;30.206953
-73.06727911;5.536910528;BOYACA;30.608984
-77.2098506;2.007128054;CAUCA;41.5532
-72.86502673;5.99169687;BOYACA;33.726557
-71.40380366;6.801694222;ARAUCA;32.198599
-72.65430551;7.353856621;NORTE DE SANTANDER;30.459063
-76.31197013;3.492424039;VALLE DEL CAUCA;37.751268
-76.68751234;8.127428471;ANTIOQUIA;23.661484
-73.15248855;5.169128319;BOYACA;44.29464
-73.289957;7.775413847;NORTE DE SANTANDER;30.84131
-75.31273497;2.495538185;HUILA;29.94773
-74.08395828;10.78814027;MAGDALENA;39.43708
-70.41268581;5.458672467;VICHADA;34.21972
-73.1055028;2.350212308;GUAVIARE;29.43398
-77.17535949;1.858204091;CAUCA;30.657614
-71.76365544;11.94804735;LA GUAJIRA;32.847185
-75.16852915;8.318907069;CORDOBA;27.942411
-73.73157376;4.070448727;META;21.544931
-74.97606855;4.198865648;TOLIMA;31.57694
-76.28718659;2.9499438;CAUCA;40.016455
-73.91837505;6.162649899;SANTANDER;40.099197
-73.5280709;7.386641161;SANTANDER;28.397005
-74.53529744;10.46568131;MAGDALENA;28.26358
-74.87048942;4.681382421;TOLIMA;27.729704
-75.53977366;9.873588915;SUCRE;32.641565
-73.74132658;3.226142783;META;27.18641
-78.05059876;1.648867177;NARINIO;32.574171
-74.86856774;6.315745919;ANTIOQUIA;33.657347
-76.8273304;5.138616681;CHOCO;24.340757
-76.40856706;2.922857005;CAUCA;33.473944
-74.18449769;7.64957685;BOLIVAR;32.3716
-74.43144453;4.239773701;CUNDINAMARCA;34.610971
-76.08127857;5.470761131;RISARALDA;37.075356
-76.16164005;6.812980303;ANTIOQUIA;29.548212
-78.32172591;1.874003226;NARINIO;29.985764
-76.62029826;5.137212589;CHOCO;27.936289
-75.41624786;6.259236425;ANTIOQUIA;36.244215
-73.03922427;6.786212962;SANTANDER;36.929419
-72.77785773;6.618118291;SANTANDER;34.19084
-72.83879245;10.98487001;LA GUAJIRA;35.716055
-73.40366864;5.659751851;BOYACA;38.430298
-76.80115674;6.404759387;ANTIOQUIA;25.603453
-75.74689908;8.550239263;CORDOBA;23.100664
-74.17529861;1.762791209;META;34.078344
-72.62784942;11.48854494;LA GUAJIRA;21.949991
-74.3247763;3.223892072;META;26.492838
-73.84916924;11.10065653;MAGDALENA;31.766985
-78.23396592;1.624352133;NARINIO;32.61312
-75.77451345;4.544862322;QUINDIO;29.894583
-70.99904598;-0.288786068;AMAZONAS;36.73288
-77.85253522;2.147605462;NARINIO;25.455746
-74.38581308;5.719133583;CUNDINAMARCA;27.362001
-74.78920265;-0.172865482;PUTUMAYO;36.79363
-73.49788658;5.755784799;BOYACA;36.914896
-75.50019954;2.857329628;HUILA;33.328062
-77.44329321;0.955234721;NARINIO;37.76676
-73.24012506;6.783617999;SANTANDER;28.026926
-73.67213118;2.960488946;META;36.085974
-77.27838756;1.460556838;NARINIO;37.997503
-73.07868498;5.231333267;BOYACA;38.647242
-76.63010761;1.83622244;CAUCA;32.022757
-78.73077659;1.655861142;NARINIO;34.305563
-75.07318599;5.990744167;ANTIOQUIA;34.089018
-74.59043814;4.343579434;CUNDINAMARCA;28.024828
-76.48623814;2.779653922;CAUCA;46.776733
-73.39242149;10.9838616;CESAR;29.833853
-74.78678127;6.536037766;ANTIOQUIA;33.242613
-73.96463971;11.06485965;MAGDALENA;29.486063
-71.45831024;6.491059863;ARAUCA;25.799032
-78.55918841;1.773305476;NARINIO;30.996689
-76.30683901;3.118164936;CAUCA;25.36828
-75.1304282;7.039359647;ANTIOQUIA;42.77134
-73.08754837;10.01244637;CESAR;33.693354
-74.86469738;9.753763938;BOLIVAR;27.28425
-76.72612567;2.213121381;CAUCA;33.104883
-73.75918818;9.766344918;CESAR;35.451323
-73.19693761;10.59571309;CESAR;33.317953
-74.66783964;4.069717799;TOLIMA;33.218687
-75.4239644;8.441173539;CORDOBA;28.16292
-75.90963157;8.154681921;CORDOBA;31.399275
-76.11554412;3.343383771;VALLE DEL CAUCA;28.434378
-70.54373556;1.314459816;VAUPES;42.077843
-75.02641072;4.110937363;TOLIMA;26.24182
-70.973158;-0.809364446;AMAZONAS;38.04957
-74.91500871;10.13549684;ATLANTICO;30.373878
-73.87031747;7.431375751;SANTANDER;30.5791
-73.97083888;8.413335866;BOLIVAR;30.301943
-72.85330491;7.947075644;NORTE DE SANTANDER;33.68672
-74.44690988;9.267386474;BOLIVAR;29.583357
-74.50581737;4.060490198;CUNDINAMARCA;34.957396
-76.41135633;1.023220927;CAUCA;32.745096
-72.48263185;8.374191358;NORTE DE SANTANDER;25.639986
-69.86109005;4.399588647;VICHADA;39.559725
-77.06972295;3.811713607;VALLE DEL CAUCA;30.054476
-73.73906432;8.284330267;BOLIVAR;31.732855
-75.63794438;6.93193471;ANTIOQUIA;31.453764
-76.97956397;5.256854256;CHOCO;24.174587
-73.02448487;11.39058585;LA GUAJIRA;28.205034
-73.48155937;3.195033717;META;26.443651
-74.01687829;7.580608637;BOLIVAR;34.841722
-74.03670372;10.90710988;MAGDALENA;33.36733
-75.74187543;4.720292933;QUINDIO;32.924345
-77.27648964;2.977072969;CAUCA;28.458313
-73.6905366;10.42894902;CESAR;36.868048
-73.18033828;4.016693371;META;29.889154
-76.57617724;1.747755538;CAUCA;35.362577
-72.44608278;11.72088439;LA GUAJIRA;29.532866
-72.90665458;5.574740279;BOYACA;34.75611
-75.33548472;2.786923143;HUILA;23.653732
-74.01904056;7.883934794;BOLIVAR;35.543749
-77.00271401;1.692631732;CAUCA;34.692877
-74.26633571;5.584624988;BOYACA;28.342903
-72.71214462;7.678847505;NORTE DE SANTANDER;23.81832
-77.44587227;1.036993477;NARINIO;37.274096
-76.0113008;2.703123212;CAUCA;33.052538
-71.53191459;6.522272817;ARAUCA;29.822256
-72.82825176;11.58820772;LA GUAJIRA;28.045773
-74.29468781;10.20337984;MAGDALENA;33.811377
-75.26570859;4.564576317;TOLIMA;34.73408
-76.02210734;5.777113644;ANTIOQUIA;31.889242
-76.73078742;3.898436945;VALLE DEL CAUCA;31.541925
-74.82949431;3.712097184;TOLIMA;37.375982
-73.91219144;7.66293505;BOLIVAR;37.001307
-72.43295421;11.37250756;LA GUAJIRA;22.668465
-76.04524415;1.793176459;HUILA;33.784708
-75.29193125;4.580372981;TOLIMA;30.466028
-69.94672684;5.722829899;VICHADA;32.903868
-73.92310383;10.77972634;CESAR;36.34561
-72.62046209;11.43475185;LA GUAJIRA;23.683859
-75.94090305;8.106692672;CORDOBA;34.391317
-76.69259277;7.541777268;ANTIOQUIA;29.324251
-77.0098091;1.932250609;CAUCA;30.536215
-77.30645175;5.053727449;CHOCO;21.505888
-76.22939949;3.890158529;VALLE DEL CAUCA;30.896738
-74.64823363;6.861795983;ANTIOQUIA;31.332163
-73.65784833;7.870032849;CESAR;25.472086
-74.42807473;5.052580824;CUNDINAMARCA;31.817278
-70.96870034;5.027376482;CASANARE;29.576006
-75.80733087;9.019719124;CORDOBA;30.22751
-73.57869271;5.505520676;BOYACA;35.77504
-72.71784161;10.78539083;LA GUAJIRA;32.55276
-71.96713869;5.252145932;CASANARE;30.134615
-73.50078184;5.991463598;BOYACA;40.192253
-74.09579627;7.712873851;BOLIVAR;37.538816
-69.74069987;-2.941304499;AMAZONAS;37.913935
-73.80186806;7.653832615;BOLIVAR;23.251858
-73.1774016;10.46232808;CESAR;26.421614
-74.90743637;7.844111862;ANTIOQUIA;26.9313
-75.39102247;1.274697987;CAQUETA;27.577768
-75.5490732;9.153771896;CORDOBA;30.614086
-71.05212594;0.056790395;VAUPES;39.370094
-76.21999905;4.807258552;CHOCO;30.49846
-77.07413362;6.887632547;CHOCO;31.299482
-73.17091302;11.04623502;LA GUAJIRA;29.356607
-73.50097368;6.013373856;BOYACA;33.81666
-76.12191571;0.979359942;PUTUMAYO;38.784075
-75.80535491;6.115370492;ANTIOQUIA;39.55416
-76.8467133;4.965329037;CHOCO;26.046377
-74.01057643;9.402513047;CESAR;32.34881
-77.25505504;2.216127003;CAUCA;31.622637
-73.26124903;-1.361972497;AMAZONAS;37.444817
-73.77808856;11.13946151;MAGDALENA;30.89152
-70.99350812;4.570375217;VICHADA;33.48551
-72.2033816;11.665866;LA GUAJIRA;31.61373
-76.17865254;4.57814501;VALLE DEL CAUCA;36.292265
-76.89199269;0.493769778;PUTUMAYO;27.604456
-75.79926976;2.218223562;HUILA;32.81822
-75.88308187;8.14934631;CORDOBA;27.2927
-76.78865927;5.350823787;CHOCO;27.59579
-75.84827424;3.20550753;TOLIMA;36.315117
-74.34362414;10.43263905;MAGDALENA;30.959604
-76.44050861;4.048166166;VALLE DEL CAUCA;33.105295
-75.12513516;8.576283749;SUCRE;29.05197
-73.5194929;10.41203966;CESAR;44.747818
-74.96586008;9.735475054;BOLIVAR;28.251553
-73.90414709;7.399613385;BOLIVAR;28.511457
-71.05685437;4.540357083;VICHADA;28.719492
-76.11756407;5.878866301;CHOCO;29.93204
-75.93000206;4.397868438;VALLE DEL CAUCA;31.013033
-74.01133533;6.700753217;SANTANDER;26.452654
-75.6476324;6.884284156;ANTIOQUIA;38.496733
-72.61292758;7.013226341;NORTE DE SANTANDER;40.603912
-75.97670723;4.962697031;RISARALDA;33.871332
-74.75203328;9.083014017;BOLIVAR;34.112139
-74.70337035;4.227308213;CUNDINAMARCA;37.890314
-76.10160663;5.80299135;CHOCO;35.262247
-73.70024111;7.660330369;SANTANDER;27.98942
-75.26965257;9.812471533;BOLIVAR;35.500204
-74.4238205;4.182903035;CUNDINAMARCA;36.813711
-75.92270099;1.747932496;HUILA;31.009665
-72.83244367;4.725610797;CASANARE;31.700975
-76.62934928;8.51174024;ANTIOQUIA;27.913134
-74.63917193;9.115947702;BOLIVAR;34.228548
-77.11011205;3.760384885;VALLE DEL CAUCA;27.355736
-75.75883736;1.004002144;CAQUETA;30.027193
-76.9028447;3.701628608;VALLE DEL CAUCA;29.871386
-71.75638503;11.72708992;LA GUAJIRA;31.54566
-75.70418638;4.48445672;QUINDIO;38.017012
-76.8025927;7.075200047;CHOCO;27.18997
-74.79308088;7.159857288;ANTIOQUIA;26.01298
-73.01264163;6.816580595;SANTANDER;30.313044
-71.2969942;12.22731158;LA GUAJIRA;29.296194
-77.17941466;2.817879814;CAUCA;27.922781
-74.60126458;0.876191122;CAQUETA;33.794153
-75.33790284;9.793411055;BOLIVAR;34.433493
-78.50918204;2.366549016;NARINIO;30.92217
-74.85108458;4.602839425;TOLIMA;33.490427
-71.87066275;5.561953364;CASANARE;30.640295
-76.62384359;7.520853443;ANTIOQUIA;25.563892
-73.07107194;3.28738034;META;33.811182
-76.97328393;5.851940179;CHOCO;27.865194
-77.33417242;2.997982072;CAUCA;26.22054
-75.86318581;3.279388376;TOLIMA;39.264364
-73.51573312;7.976718063;CESAR;25.894156
-72.59056439;11.41720361;LA GUAJIRA;27.868607
-74.30366917;10.69103444;MAGDALENA;27.16331
-73.12757695;10.45882986;CESAR;33.47951
-74.73071403;6.970235727;ANTIOQUIA;28.132433
-74.85848963;4.021279275;TOLIMA;33.62533
-73.68712425;4.660317373;CUNDINAMARCA;33.302366
-71.36535499;6.51586633;ARAUCA;32.242117
-71.80416934;1.546682761;GUAVIARE;44.56289
-74.66259186;6.883190272;ANTIOQUIA;27.610064
-75.4012656;8.127735741;CORDOBA;29.504038
-71.82675551;5.337311524;CASANARE;29.847582
-73.67347079;10.17350475;CESAR;36.456923
-73.84802654;8.186560985;BOLIVAR;31.68453
-76.66200601;8.020724144;ANTIOQUIA;25.649796
-73.44793839;5.793606195;BOYACA;37.413675
-75.66182885;5.209613297;CALDAS;29.261782
-74.14255604;8.845379675;BOLIVAR;32.173697
-75.14508097;3.080407374;HUILA;23.961782
-73.21929927;8.008641727;NORTE DE SANTANDER;36.966352
-72.45727908;8.104259699;NORTE DE SANTANDER;32.025766
-76.853208;1.830780965;CAUCA;33.232393
-77.10268382;3.405286012;VALLE DEL CAUCA;25.16682
-72.43018486;11.72704125;LA GUAJIRA;26.008438
-74.40905802;9.875696852;MAGDALENA;32.248007
-73.5813493;2.38827168;META;32.668077
-75.98413366;2.679393416;CAUCA;30.962973
-75.82683138;6.691859555;ANTIOQUIA;30.880163
-75.95695849;2.677476644;CAUCA;31.083754
-74.62031634;1.999734489;CAQUETA;29.592268
-77.23316857;2.017676515;CAUCA;38.269297
-72.50299028;11.21255338;LA GUAJIRA;24.122503
-77.09411993;0.574590324;PUTUMAYO;28.617886
-74.29381658;8.820784345;BOLIVAR;27.17031
-75.88701745;6.796148019;ANTIOQUIA;35.813812
-70.12405393;-3.773425372;AMAZONAS;37.47625
-73.47601691;9.480580108;CESAR;33.423132
-73.92333347;8.635301091;BOLIVAR;29.354273
-74.51852229;4.397693661;CUNDINAMARCA;29.015493
-72.99250533;4.767005417;CASANARE;30.20027
-76.16981072;6.788602739;ANTIOQUIA;32.552717
-75.42636027;10.44266471;BOLIVAR;24.133896
-72.58908053;8.095009934;NORTE DE SANTANDER;31.12728
-71.29658656;12.30308044;LA GUAJIRA;25.681128
-74.66465891;9.791654408;MAGDALENA;30.766457
-73.83005858;4.22781851;CUNDINAMARCA;38.845556
-73.59716119;6.660233456;SANTANDER;35.936666
-74.18490265;4.973195785;CUNDINAMARCA;27.01134
-73.91499551;8.473161329;BOLIVAR;23.726944
-72.85050536;10.91108709;LA GUAJIRA;30.020418
-75.19322562;6.324870933;ANTIOQUIA;33.07086
-72.16195168;5.142123942;CASANARE;28.83058
-75.51452303;9.370762138;SUCRE;30.200045
-75.09406445;10.52642843;ATLANTICO;26.208754
-75.89473209;6.597542766;ANTIOQUIA;41.919098
-74.56145891;5.145304987;CUNDINAMARCA;25.219545
-73.47651548;5.329425144;BOYACA;40.381645
-71.01185781;6.953571756;ARAUCA;36.371756
-73.94057667;7.009554111;ANTIOQUIA;29.101755
-76.9480198;2.017204874;CAUCA;31.552458
-76.35394704;5.794440056;CHOCO;36.34656
-72.26551162;5.439627825;CASANARE;27.017876
-74.76354447;10.86807073;ATLANTICO;23.612549
-72.64440907;2.036518746;GUAVIARE;32.831133
-70.11099707;-3.884542633;AMAZONAS;39.921196
-72.78698931;4.474877289;CASANARE;33.984037
-72.32124483;5.682091537;BOYACA;31.141298
-75.58616508;2.383898434;HUILA;29.174976
-70.11463983;-3.609104849;AMAZONAS;42.43119
-77.9053047;2.421572366;NARINIO;26.752644
-74.73358829;8.594310318;SUCRE;26.981945
-76.10808859;8.089526591;CORDOBA;26.914804
-70.95433643;-0.008022131;AMAZONAS;45.38601
-73.03166492;7.611360981;NORTE DE SANTANDER;31.621035
