,Longitude,Latitude,DEPART,Predicted Geothermal Gradient (C/Km)
1694,-73.755675,6.96685,SANTANDER,21.319748
1695,-73.753661,6.964239,SANTANDER,21.377554
1696,-73.753825,6.960819,SANTANDER,21.415115
1697,-73.757017,6.958094,SANTANDER,21.453403
1698,-73.757886,6.954519,SANTANDER,21.492916
1699,-73.759675,6.952019,SANTANDER,21.513807
1700,-73.792894,6.984986,SANTANDER,20.91819
1701,-73.791408,6.989003,SANTANDER,20.940567
1702,-73.795183,6.974242,SANTANDER,21.02564
1703,-73.798008,6.972475,SANTANDER,21.027128
1704,-73.801469,7.013508,ANTIOQUIA,20.607628
1705,-73.795658,6.991017,SANTANDER,20.836456
1706,-73.8013,7.015667,ANTIOQUIA,20.591496
1707,-73.804011,7.012494,ANTIOQUIA,20.603188
1708,-73.804036,7.010131,ANTIOQUIA,20.616907
1709,-73.785225,6.997042,SANTANDER,20.87415
1710,-73.793789,6.992681,SANTANDER,20.820799
1711,-73.773644,6.995433,SANTANDER,20.935638
1712,-73.777269,6.994183,SANTANDER,20.93285
1713,-73.789864,6.955506,SANTANDER,21.236076
1714,-73.780114,6.97775,SANTANDER,21.151218
1715,-73.798108,6.992133,SANTANDER,20.815859
1716,-73.798397,6.983717,SANTANDER,20.931568
1717,-73.799375,6.963203,SANTANDER,21.089565
1718,-73.787128,6.996722,SANTANDER,20.869095
1719,-73.797639,6.998342,SANTANDER,20.766472
1720,-73.785358,6.993192,SANTANDER,20.915918
1721,-75.279303,3.088992,HUILA,23.64943
1722,-73.867137,7.246944,SANTANDER,20.238577
1723,-75.097838,9.409608,SUCRE,21.386667
1724,-75.119059,9.43,SUCRE,21.095013
1725,-74.384017,5.906536,BOYACÁ,23.974485
1726,-75.608233,2.469417,HUILA,27.949467
1727,-76.084953,1.975331,HUILA,28.161057
1728,-74.318017,6.410825,SANTANDER,22.51225
1729,-74.880828,4.369039,CUNDINAMARCA,24.89671
1730,-73.537061,7.192964,SANTANDER,18.14957
1731,-76.123067,8.737497,CÓRDOBA,18.38178
1732,-75.250097,3.210367,HUILA,24.071829
1733,-73.753525,6.855417,SANTANDER,21.464474
1734,-74.436206,6.173736,BOYACÁ,22.662533
1735,-73.475961,4.091019,META,24.416431
1736,-73.480928,4.086036,META,24.402718
1737,-74.921928,4.768422,TOLIMA,26.997316
1738,-75.591089,1.507967,CAQUETÁ,31.936707
1739,-76.425181,0.962467,PUTUMAYO,27.670433
1740,-72.397944,8.158617,NORTE DE SANTANDER,24.181015
1741,-75.505092,8.829556,CÓRDOBA,21.867668
1742,-71.087179,6.974372,ARAUCA,25.747734
1743,-71.1002,6.966505,ARAUCA,25.638294
1744,-71.098542,6.946267,ARAUCA,25.6848
1745,-71.10203,6.956678,ARAUCA,25.620726
1746,-71.086338,6.969623,ARAUCA,25.725372
1747,-71.087731,6.973581,ARAUCA,25.741842
1748,-71.081278,6.975429,ARAUCA,25.919811
1749,-71.074971,6.973874,ARAUCA,25.771484
1750,-71.067089,6.975267,ARAUCA,25.921825
1751,-71.092508,6.957856,ARAUCA,25.70419
1752,-71.077169,6.971349,ARAUCA,25.812077
1753,-71.077298,6.962093,ARAUCA,25.78438
1754,-71.092345,6.970671,ARAUCA,25.71032
1755,-71.078535,6.968094,ARAUCA,25.79134
1756,-71.08251,6.968802,ARAUCA,25.7846
1757,-71.085958,6.958427,ARAUCA,25.687506
1758,-71.091312,6.969611,ARAUCA,25.709652
1759,-71.060312,6.976904,ARAUCA,25.972431
1760,-71.067072,6.972202,ARAUCA,25.786879
1761,-71.075205,6.973792,ARAUCA,25.83096
1762,-71.079786,6.969074,ARAUCA,25.792463
1763,-71.101915,6.956895,ARAUCA,25.622242
1764,-71.084209,6.969485,ARAUCA,25.731638
1765,-71.104812,6.959452,ARAUCA,25.586773
1766,-71.062823,6.976187,ARAUCA,25.963434
1767,-71.053774,6.981375,ARAUCA,26.008743
1768,-71.080025,6.950356,ARAUCA,25.752758
1769,-71.077216,6.967988,ARAUCA,25.794525
1770,-71.081912,6.968269,ARAUCA,25.781347
1771,-71.105141,6.959705,ARAUCA,25.58701
1772,-71.081822,6.961306,ARAUCA,25.764713
1773,-71.090591,6.970068,ARAUCA,25.714485
1774,-71.088481,6.950944,ARAUCA,25.68118
1775,-71.082012,6.964118,ARAUCA,25.778725
1776,-71.095406,6.953589,ARAUCA,25.67258
1777,-71.094708,6.965636,ARAUCA,25.697632
1778,-71.057414,6.97785,ARAUCA,25.983883
1779,-71.052142,6.978531,ARAUCA,25.999435
1780,-71.104461,6.932853,ARAUCA,25.610685
1781,-71.106444,6.948808,ARAUCA,25.624472
1782,-71.091594,6.963703,ARAUCA,25.697683
1783,-71.065978,6.968761,ARAUCA,25.80102
1784,-71.080692,6.960311,ARAUCA,25.762558
1785,-71.104986,6.959453,ARAUCA,25.585238
1786,-71.077297,6.975683,ARAUCA,25.93043
1787,-71.066203,6.97675,ARAUCA,25.957434
1788,-71.079742,6.975458,ARAUCA,25.924038
1789,-71.054856,6.978125,ARAUCA,25.991066
1790,-71.062856,6.976044,ARAUCA,25.962301
1791,-71.082544,6.967139,ARAUCA,25.772507
1792,-71.052319,6.978531,ARAUCA,25.998974
1793,-71.059144,6.977989,ARAUCA,25.98029
1794,-71.086672,6.963069,ARAUCA,25.710371
1795,-71.089242,6.968222,ARAUCA,25.708145
1796,-71.077522,6.976733,ARAUCA,25.937567
1797,-71.103158,6.947697,ARAUCA,25.628487
1798,-71.098039,6.964408,ARAUCA,25.680536
1799,-71.075758,6.978397,ARAUCA,25.95047
1800,-71.103358,6.962075,ARAUCA,25.604382
1801,-71.075217,6.975094,ARAUCA,25.93668
1802,-71.072347,6.972494,ARAUCA,25.772484
1803,-71.074219,6.977808,ARAUCA,25.916103
1804,-71.05395,6.981153,ARAUCA,26.007353
1805,-71.055161,6.981975,ARAUCA,26.008102
1806,-71.083678,6.970844,ARAUCA,25.74013
1807,-71.053542,6.981153,ARAUCA,26.008316
1808,-71.059697,6.977083,ARAUCA,25.974783
1809,-71.094492,6.965239,ARAUCA,25.696941
1810,-71.047464,6.978933,ARAUCA,26.040852
1811,-71.055189,6.981628,ARAUCA,26.006395
1812,-71.047872,6.978925,ARAUCA,26.039824
1813,-71.087489,6.966983,ARAUCA,25.707516
1814,-71.047053,6.978928,ARAUCA,26.04178
1815,-73.477883,7.253692,SANTANDER,18.199013
1816,-73.835378,7.500946,BOLÍVAR,18.622152
1817,-73.853622,7.469867,SANTANDER,19.092308
1818,-73.773666,7.627469,SANTANDER,17.770306
1819,-74.548814,9.002428,BOLÍVAR,23.12838
1820,-74.686709,4.872045,CUNDINAMARCA,25.659435
1821,-73.720592,8.050631,CESAR,20.516094
1822,-74.496167,5.941958,BOYACÁ,23.234491
1823,-74.668319,4.54218,CUNDINAMARCA,24.316406
1824,-75.057414,3.622542,TOLIMA,25.74816
1825,-74.865119,4.6779,TOLIMA,24.683191
1826,-75.693339,2.388533,HUILA,27.987156
1827,-73.480906,4.079244,META,24.4035
1828,-73.477386,4.081825,META,24.413431
1829,-73.477186,4.078283,META,24.412706
1830,-73.475583,4.075767,META,24.41629
1831,-73.474492,4.068694,META,24.428873
1832,-73.469678,4.069861,META,24.44585
1833,-73.472336,4.072311,META,24.43687
1834,-73.464103,7.4342,SANTANDER,19.455742
1835,-73.465211,7.411819,SANTANDER,19.659706
1836,-73.459753,7.415489,SANTANDER,19.749912
1837,-73.879644,6.409956,SANTANDER,20.875257
1838,-76.478797,0.991963,PUTUMAYO,27.721413
1839,-76.465944,0.989439,PUTUMAYO,27.762657
1840,-76.473964,0.995237,PUTUMAYO,27.7835
1841,-72.545974,5.32997,CASANARE,25.191204
1842,-72.545788,5.330053,CASANARE,25.191788
1843,-73.547414,7.142678,SANTANDER,18.641575
1844,-73.560053,7.106989,SANTANDER,18.888262
1845,-73.538817,7.126872,SANTANDER,18.539173
1846,-73.562494,7.133469,SANTANDER,18.89814
1847,-73.545814,7.140036,SANTANDER,18.673271
1848,-73.55365,7.119758,SANTANDER,18.854807
1849,-73.554969,7.114956,SANTANDER,18.82101
1850,-73.565147,7.103792,SANTANDER,18.91135
1851,-73.55295,7.123408,SANTANDER,18.81387
1852,-73.550919,7.126208,SANTANDER,18.904585
1853,-73.557039,7.110222,SANTANDER,18.863945
1854,-73.552586,7.105697,SANTANDER,18.904161
1855,-73.565596,7.101376,SANTANDER,18.929995
1856,-73.564771,7.106772,SANTANDER,18.864313
1857,-73.557158,7.110295,SANTANDER,18.862396
1858,-73.564681,7.117631,SANTANDER,18.844193
1859,-73.546711,7.116981,SANTANDER,18.697643
1860,-73.548408,7.140893,SANTANDER,18.65277
1861,-73.548337,7.138431,SANTANDER,18.668674
1862,-73.548165,7.13827,SANTANDER,18.671217
1863,-73.549153,7.137628,SANTANDER,18.66967
1864,-73.561992,7.105572,SANTANDER,18.886429
1865,-73.547533,7.136972,SANTANDER,18.68959
1866,-73.550733,7.131717,SANTANDER,18.875748
1867,-73.545386,7.141989,SANTANDER,18.654377
1868,-73.545444,7.133422,SANTANDER,18.748539
1869,-73.549558,7.133767,SANTANDER,18.753613
1870,-73.545589,7.139494,SANTANDER,18.679722
1871,-73.542986,7.135948,SANTANDER,18.750595
1872,-73.546742,7.129758,SANTANDER,18.722288
1873,-73.548422,7.125819,SANTANDER,18.73476
1874,-73.560061,7.101356,SANTANDER,18.944197
1875,-73.556994,7.107383,SANTANDER,18.881653
1876,-73.549219,7.13425,SANTANDER,18.72187
1877,-73.546847,7.129983,SANTANDER,18.713413
1878,-73.5456,7.133639,SANTANDER,18.744743
1879,-73.55015,7.121953,SANTANDER,18.846142
1880,-73.552433,7.11645,SANTANDER,18.811064
1881,-73.553544,7.111178,SANTANDER,18.852962
1882,-73.549392,7.111722,SANTANDER,18.66419
1883,-73.553547,7.125328,SANTANDER,18.946037
1884,-73.557753,7.117542,SANTANDER,18.870579
1885,-73.555725,7.121761,SANTANDER,18.837448
1886,-73.548861,7.103794,SANTANDER,18.768875
1887,-73.55995,7.112511,SANTANDER,18.832684
1888,-73.549231,7.145542,SANTANDER,18.611725
1889,-73.555547,7.132725,SANTANDER,18.843983
1890,-73.558886,7.126897,SANTANDER,18.908321
1891,-73.560825,7.123519,SANTANDER,18.786636
1892,-73.564406,7.118131,SANTANDER,18.839684
1893,-73.543494,7.126011,SANTANDER,18.757526
1894,-73.552214,7.128472,SANTANDER,18.908642
1895,-73.561347,7.122825,SANTANDER,18.792625
1896,-73.560219,7.117875,SANTANDER,18.848541
1897,-73.556856,7.112956,SANTANDER,18.821356
1898,-73.555569,7.128747,SANTANDER,18.898026
1899,-73.555144,7.104208,SANTANDER,18.923256
1900,-73.552667,7.134347,SANTANDER,18.923798
1901,-73.552778,7.139183,SANTANDER,18.858204
1902,-73.559936,7.106931,SANTANDER,18.889269
1903,-73.553658,7.112867,SANTANDER,18.845764
1904,-73.548767,7.140672,SANTANDER,18.64716
1905,-73.564978,7.106836,SANTANDER,18.859196
1906,-73.565639,7.101133,SANTANDER,18.932922
1907,-73.541656,7.130886,SANTANDER,18.437439
1908,-73.822223,7.204206,SANTANDER,19.88493
1909,-73.818044,7.189533,SANTANDER,19.888262
1910,-73.836453,7.171492,SANTANDER,20.058773
1911,-73.826917,7.169553,SANTANDER,19.94854
1912,-73.831114,7.175853,SANTANDER,20.001373
1913,-73.842489,7.150064,SANTANDER,20.169283
1914,-73.848731,7.149767,SANTANDER,20.210508
1915,-73.848283,7.147036,SANTANDER,20.221844
1916,-73.836981,7.153054,SANTANDER,20.120495
1917,-73.843287,7.168865,SANTANDER,20.10704
1918,-73.846428,7.156022,SANTANDER,20.185715
1919,-73.847586,7.162089,SANTANDER,20.18029
1920,-73.845378,7.149964,SANTANDER,20.192802
1921,-73.841403,7.163669,SANTANDER,20.123682
1922,-73.832667,7.184719,SANTANDER,19.979605
1923,-73.831347,7.178761,SANTANDER,19.992758
1924,-73.851472,7.148781,SANTANDER,20.278728
1925,-73.859272,7.153878,SANTANDER,20.305872
1926,-73.829436,7.188969,SANTANDER,19.951933
1927,-73.833992,7.158611,SANTANDER,20.081045
1928,-73.850692,7.142769,SANTANDER,20.289465
1929,-73.825297,7.179731,SANTANDER,19.945892
1930,-73.838064,7.166097,SANTANDER,20.10197
1931,-73.852506,7.155039,SANTANDER,20.252506
1932,-73.828044,7.159472,SANTANDER,20.055283
1933,-73.815692,7.178356,SANTANDER,19.93863
1934,-73.837706,7.161217,SANTANDER,20.100609
1935,-73.833758,7.174889,SANTANDER,20.039356
1936,-73.857744,7.147858,SANTANDER,20.321888
1937,-73.824225,7.173731,SANTANDER,19.943512
1938,-73.833708,7.19075,SANTANDER,19.995222
1939,-73.841428,7.180092,SANTANDER,20.097954
1940,-73.849064,7.152608,SANTANDER,20.212091
1941,-73.832792,7.168569,SANTANDER,20.000107
1942,-73.808856,7.180078,SANTANDER,19.8882
1943,-73.853892,7.160944,SANTANDER,20.248066
1944,-73.819408,7.1662,SANTANDER,20.01129
1945,-73.848956,7.169125,SANTANDER,20.144146
1946,-73.842722,7.170067,SANTANDER,20.099619
1947,-73.8304,7.172389,SANTANDER,19.979876
1948,-73.843656,7.175942,SANTANDER,20.119638
1949,-73.833825,7.141731,SANTANDER,20.131243
1950,-73.837703,7.176944,SANTANDER,20.086388
1951,-73.83155,7.162161,SANTANDER,20.060768
1952,-73.847619,7.1609,SANTANDER,20.18219
1953,-73.844953,7.173317,SANTANDER,20.11318
1954,-73.840453,7.173192,SANTANDER,20.08311
1955,-73.842886,7.153872,SANTANDER,20.159199
1956,-73.827117,7.176914,SANTANDER,19.959745
1957,-73.843772,7.160178,SANTANDER,20.15202
1958,-73.825511,7.127336,SANTANDER,20.148918
1959,-73.831381,7.162053,SANTANDER,20.063547
1960,-73.846011,7.153025,SANTANDER,20.18224
1961,-73.826519,7.185992,SANTANDER,19.946737
1962,-73.834708,7.180072,SANTANDER,20.052265
1963,-73.843469,7.1688,SANTANDER,20.108633
1964,-73.851444,7.148644,SANTANDER,20.272459
1965,-73.835074,7.18036,SANTANDER,20.05338
1966,-73.840344,7.158647,SANTANDER,20.138596
1967,-73.854014,7.161058,SANTANDER,20.251656
1968,-73.853978,7.145897,SANTANDER,20.301304
1969,-73.845356,7.172992,SANTANDER,20.116722
1970,-73.833553,7.189994,SANTANDER,19.996351
1971,-73.845303,7.172969,SANTANDER,20.116184
1972,-73.832583,7.169,SANTANDER,19.993744
1973,-73.84345,7.156322,SANTANDER,20.157722
1974,-73.840314,7.154361,SANTANDER,20.146778
1975,-73.843108,7.168606,SANTANDER,20.103405
1976,-73.847928,7.165394,SANTANDER,20.168608
1977,-73.3824,4.1469,META,24.705954
1978,-71.739933,5.495189,CASANARE,27.598389
1979,-74.675231,9.291914,BOLÍVAR,21.262238
1980,-75.269736,3.154619,HUILA,23.114151
1981,-73.641922,7.624083,SANTANDER,17.517895
1982,-75.733014,9.392925,CÓRDOBA,22.18239
1983,-76.898322,0.384228,PUTUMAYO,26.847008
1984,-76.895017,0.414264,PUTUMAYO,26.78376
1985,-76.899839,0.393197,PUTUMAYO,26.85329
1986,-76.894864,0.416931,PUTUMAYO,26.842466
1987,-76.895717,0.402358,PUTUMAYO,26.79876
1988,-76.900825,0.4198,PUTUMAYO,26.86558
1989,-76.904231,0.364644,PUTUMAYO,26.853807
1990,-76.898408,0.41155,PUTUMAYO,26.795488
1991,-75.510102,2.640737,HUILA,27.150703
1992,-75.526089,2.619133,HUILA,27.20554
1993,-75.538392,2.607111,HUILA,27.325443
1994,-75.546197,2.604375,HUILA,27.880022
1995,-75.528381,2.633225,HUILA,27.163704
1996,-75.510133,2.640419,HUILA,27.159721
1997,-75.520453,2.627397,HUILA,27.219227
1998,-75.536944,2.633517,HUILA,27.35889
1999,-75.52005,2.637172,HUILA,27.232006
2000,-75.525322,2.628414,HUILA,27.194828
2001,-75.536465,2.604238,HUILA,27.321903
2002,-75.523908,2.622491,HUILA,27.18579
2003,-75.534244,2.612942,HUILA,27.274187
2004,-73.504086,3.864804,META,26.357754
2005,-71.1692,6.9136,ARAUCA,25.067999
2006,-74.927031,4.640089,TOLIMA,26.370932
2007,-74.656169,5.069547,CUNDINAMARCA,26.213728
2008,-74.799317,9.225669,BOLÍVAR,21.395689
2009,-74.826081,9.168533,BOLÍVAR,21.590565
2010,-74.565647,6.083214,ANTIOQUIA,24.394653
2011,-74.56345,6.088822,ANTIOQUIA,24.284393
2012,-74.589058,6.108711,ANTIOQUIA,24.594118
2013,-74.577492,6.082922,ANTIOQUIA,24.545086
2014,-72.258253,11.430714,LA GUAJIRA,20.852146
2015,-78.453254,1.781464,NARIÑO,23.677254
2016,-74.687767,4.564439,CUNDINAMARCA,24.197418
2017,-74.913145,10.487585,ATLÁNTICO,18.513435
2018,-75.894102,1.384766,CAQUETÁ,30.43693
2019,-75.089292,3.117894,HUILA,24.091106
2020,-73.471639,5.421944,BOYACÁ,29.177673
2021,-75.550842,2.678383,HUILA,28.033413
2022,-75.293006,8.478175,CÓRDOBA,21.291119
2023,-76.406794,1.046759,CAUCA,28.392908
2024,-76.406714,1.047194,CAUCA,28.402157
2025,-76.406661,1.047211,CAUCA,28.402225
2026,-76.415781,1.047239,CAUCA,28.402782
2027,-73.804029,7.239132,SANTANDER,19.634777
2028,-74.550431,5.938814,ANTIOQUIA,24.132568
2029,-74.534825,5.938067,ANTIOQUIA,23.3456
2030,-71.0803,6.982,ARAUCA,25.956219
2031,-71.0871,6.9791,ARAUCA,25.875744
2032,-71.103978,6.968119,ARAUCA,25.614723
2033,-71.104308,6.965058,ARAUCA,25.617056
2034,-71.103861,6.968575,ARAUCA,25.617743
2035,-71.081278,6.9798,ARAUCA,25.942165
2036,-71.0832,6.9801,ARAUCA,25.938328
2037,-71.103034,6.966936,ARAUCA,25.612381
2038,-71.093831,6.975927,ARAUCA,25.833881
2039,-71.091151,6.977491,ARAUCA,25.84861
2040,-71.102979,6.966667,ARAUCA,25.611147
2041,-71.087378,6.976135,ARAUCA,25.85558
2042,-71.080094,6.982197,ARAUCA,25.958656
2043,-71.101,6.9685,ARAUCA,25.626589
2044,-71.100264,6.975076,ARAUCA,25.7633
2045,-71.104185,6.964823,ARAUCA,25.617054
2046,-71.098681,6.970517,ARAUCA,25.69046
2047,-71.0749,6.9815,ARAUCA,25.931622
2048,-71.2375,6.9145,ARAUCA,24.926308
2049,-71.219394,6.932214,ARAUCA,25.06877
2050,-71.853,5.0678,CASANARE,27.67009
2051,-73.140361,4.728838,BOYACÁ,22.474913
2052,-74.764897,5.04635,TOLIMA,25.409176
2053,-73.587061,3.937875,META,25.602982
2054,-75.130028,4.199442,TOLIMA,26.53431
2055,-74.568267,6.121922,ANTIOQUIA,24.290878
2056,-73.602717,7.832074,CESAR,18.953064
2057,-76.379506,1.097194,CAUCA,28.860928
2058,-76.359111,1.119275,CAUCA,29.185478
2059,-76.566633,0.561158,PUTUMAYO,25.942322
2060,-74.630303,6.000317,ANTIOQUIA,24.9651
2061,-74.591414,8.965753,BOLÍVAR,22.792934
2062,-74.997061,10.672019,ATLÁNTICO,18.188
2063,-75.022333,10.656164,ATLÁNTICO,18.00532
2064,-74.989217,10.673856,ATLÁNTICO,18.214903
2065,-74.410769,9.215406,BOLÍVAR,21.673899
2066,-74.120876,9.404064,MAGDALENA,21.585266
2067,-74.500419,6.276422,ANTIOQUIA,23.156075
2068,-72.542658,8.051794,NORTE DE SANTANDER,22.944515
2069,-74.043394,6.831722,SANTANDER,21.62923
2070,-74.539442,6.199789,ANTIOQUIA,22.939617
2071,-71.8428,4.5967,META,29.587498
2072,-76.085586,8.508358,CÓRDOBA,19.076458
2073,-73.737019,8.150322,BOLÍVAR,21.837767
2074,-73.707867,8.179681,BOLÍVAR,21.534857
2075,-75.267175,3.240831,HUILA,24.790224
2076,-72.565253,7.969011,NORTE DE SANTANDER,22.393288
2077,-72.518508,8.079072,NORTE DE SANTANDER,23.277588
2078,-72.515586,8.100836,NORTE DE SANTANDER,23.74944
2079,-75.677156,2.135469,HUILA,28.959255
2080,-74.588928,6.078797,ANTIOQUIA,24.736458
2081,-74.591511,6.078744,ANTIOQUIA,24.72312
2082,-74.596522,6.078714,ANTIOQUIA,24.689323
2083,-74.588978,6.080061,ANTIOQUIA,24.727945
2084,-74.599253,6.078631,ANTIOQUIA,24.673027
2085,-74.601833,6.078578,ANTIOQUIA,24.774286
2086,-74.595342,6.077408,ANTIOQUIA,24.712381
2087,-74.594136,6.078617,ANTIOQUIA,24.71059
2088,-74.590311,6.080108,ANTIOQUIA,24.719975
2089,-74.587669,6.080103,ANTIOQUIA,24.734713
2090,-74.585089,6.080156,ANTIOQUIA,24.747856
2091,-74.581294,6.081531,ANTIOQUIA,24.537611
2092,-74.582642,6.082733,ANTIOQUIA,24.522648
2093,-74.583875,6.081469,ANTIOQUIA,24.745785
2094,-74.586492,6.081481,ANTIOQUIA,24.733057
2095,-74.589031,6.081403,ANTIOQUIA,24.720387
2096,-74.591575,6.080983,ANTIOQUIA,24.70922
2097,-74.594083,6.081289,ANTIOQUIA,24.69273
2098,-74.596711,6.081175,ANTIOQUIA,24.678848
2099,-74.599247,6.081086,ANTIOQUIA,24.66319
2100,-74.601867,6.081097,ANTIOQUIA,24.768164
2101,-74.5852,6.08265,ANTIOQUIA,24.731375
2102,-74.580036,6.082867,ANTIOQUIA,24.53506
2103,-74.597722,6.077983,ANTIOQUIA,24.68648
2104,-74.600594,6.082403,ANTIOQUIA,24.76721
2105,-74.598006,6.082453,ANTIOQUIA,24.662727
2106,-74.595444,6.082536,ANTIOQUIA,24.67754
2107,-74.596706,6.083767,ANTIOQUIA,24.708538
2108,-74.599308,6.083717,ANTIOQUIA,24.69197
2109,-74.600556,6.085031,ANTIOQUIA,24.817093
2110,-74.598,6.085017,ANTIOQUIA,24.692879
2111,-74.595467,6.085097,ANTIOQUIA,24.708504
2112,-74.592714,6.077422,ANTIOQUIA,24.726952
2113,-74.596808,6.086364,ANTIOQUIA,24.694489
2114,-74.590158,6.077539,ANTIOQUIA,24.739311
2115,-74.587631,6.077525,ANTIOQUIA,24.751722
2116,-74.586356,6.078847,ANTIOQUIA,24.749138
2117,-76.547864,5.814078,CHOCÓ,21.998344
2118,-73.0801,4.0308,META,28.087368
2119,-74.597231,6.084847,ANTIOQUIA,24.688662
2120,-75.499376,2.850213,HUILA,27.507565
2121,-72.305787,5.619621,BOYACÁ,25.578285
2122,-74.573489,6.098064,ANTIOQUIA,24.40065
2123,-73.681914,8.361208,CESAR,23.720003
2124,-73.476242,4.04465,META,24.582527
2125,-73.870089,6.418875,SANTANDER,22.05592
2126,-73.869533,6.430403,SANTANDER,21.858227
2127,-73.868886,6.424553,SANTANDER,21.953465
2128,-76.894417,0.568547,PUTUMAYO,26.060684
2129,-76.878753,0.681961,PUTUMAYO,26.573261
2130,-76.873475,0.686281,PUTUMAYO,26.457806
2131,-76.873217,0.680414,PUTUMAYO,26.517982
2132,-76.857389,0.673428,PUTUMAYO,26.226238
2133,-76.855783,0.688525,PUTUMAYO,26.324438
2134,-76.873958,0.651956,PUTUMAYO,26.447235
2135,-76.858422,0.671147,PUTUMAYO,26.216581
2136,-76.887528,0.672017,PUTUMAYO,26.580532
2137,-76.885994,0.654106,PUTUMAYO,26.407248
2138,-76.886261,0.698561,PUTUMAYO,26.6465
2139,-76.868197,0.661458,PUTUMAYO,26.410084
2140,-76.869272,0.689342,PUTUMAYO,26.354736
2141,-76.886183,0.645342,PUTUMAYO,26.18969
2142,-76.892569,0.667047,PUTUMAYO,26.61887
2143,-76.886856,0.680917,PUTUMAYO,26.663532
2144,-76.868064,0.651833,PUTUMAYO,26.35864
2145,-76.869431,0.689542,PUTUMAYO,26.357061
2146,-76.870531,0.64275,PUTUMAYO,26.282543
2147,-76.882625,0.658494,PUTUMAYO,26.493752
2148,-76.881969,0.676978,PUTUMAYO,26.60017
2149,-76.878083,0.653997,PUTUMAYO,26.45964
2150,-76.874128,0.658597,PUTUMAYO,26.434124
2151,-76.895833,0.680833,PUTUMAYO,26.715322
2152,-76.881872,0.648828,PUTUMAYO,26.459164
2153,-76.872433,0.649517,PUTUMAYO,26.334705
2154,-76.877025,0.654044,PUTUMAYO,26.457966
2155,-76.877917,0.644956,PUTUMAYO,26.425705
2156,-76.883425,0.637147,PUTUMAYO,26.107628
2157,-76.889375,0.689886,PUTUMAYO,26.655903
2158,-76.877481,0.663208,PUTUMAYO,26.549261
2159,-76.863533,0.667497,PUTUMAYO,26.337925
2160,-76.878039,0.653947,PUTUMAYO,26.45919
2161,-76.864786,0.694464,PUTUMAYO,26.243713
2162,-76.874194,0.658597,PUTUMAYO,26.434578
2163,-76.8823,0.658564,PUTUMAYO,26.497177
2164,-76.873161,0.649553,PUTUMAYO,26.339762
2165,-76.878983,0.641631,PUTUMAYO,26.32007
2166,-76.865261,0.675469,PUTUMAYO,26.432291
2167,-76.877075,0.699797,PUTUMAYO,26.447369
2168,-76.872778,0.666667,PUTUMAYO,26.43552
2169,-76.861389,0.664167,PUTUMAYO,26.23751
2170,-76.875544,0.693656,PUTUMAYO,26.498583
2171,-76.864914,0.657833,PUTUMAYO,26.292126
2172,-76.854589,0.674217,PUTUMAYO,26.161083
2173,-76.893319,0.691225,PUTUMAYO,26.621368
2174,-76.881339,0.634319,PUTUMAYO,26.21672
2175,-76.858681,0.690081,PUTUMAYO,26.286884
2176,-76.858783,0.675661,PUTUMAYO,26.349861
2177,-76.870161,0.655906,PUTUMAYO,26.399994
2178,-76.867997,0.671369,PUTUMAYO,26.414505
2179,-76.866,0.681258,PUTUMAYO,26.45391
2180,-76.8564,0.681822,PUTUMAYO,26.229015
2181,-76.88165,0.650517,PUTUMAYO,26.516626
2182,-76.857736,0.694158,PUTUMAYO,26.320799
2183,-76.858889,0.684167,PUTUMAYO,26.285032
2184,-76.8829,0.667581,PUTUMAYO,26.56333
2185,-76.885636,0.669139,PUTUMAYO,26.581944
2186,-76.881714,0.662575,PUTUMAYO,26.479706
2187,-76.853825,0.687728,PUTUMAYO,26.317709
2188,-76.853733,0.687161,PUTUMAYO,26.315884
2189,-76.857033,0.685853,PUTUMAYO,26.296839
2190,-76.857047,0.677944,PUTUMAYO,26.334522
2191,-76.857939,0.667106,PUTUMAYO,26.191494
2192,-76.855289,0.698344,PUTUMAYO,26.345467
2193,-76.88595,0.66265,PUTUMAYO,26.511215
2194,-76.854447,0.691769,PUTUMAYO,26.34159
2195,-76.890342,0.683958,PUTUMAYO,26.674534
2196,-76.887422,0.64105,PUTUMAYO,26.263798
2197,-76.859722,0.6596,PUTUMAYO,26.260647
2198,-76.873503,0.653081,PUTUMAYO,26.363125
2199,-76.876581,0.648086,PUTUMAYO,26.429413
2200,-76.882717,0.643808,PUTUMAYO,26.422451
2201,-75.210114,3.984222,TOLIMA,25.741827
2202,-72.777256,8.630853,NORTE DE SANTANDER,25.745493
2203,-72.785383,8.642319,NORTE DE SANTANDER,25.853374
2204,-72.778389,8.656644,NORTE DE SANTANDER,25.831398
2205,-76.309567,1.588839,CAUCA,28.153149
2206,-73.513383,3.977501,META,25.145567
2207,-76.538772,5.622106,CHOCÓ,22.21415
2208,-75.255111,3.014725,HUILA,23.648224
2209,-74.512033,6.067308,ANTIOQUIA,22.939554
2210,-74.521056,6.110281,ANTIOQUIA,22.810608
2211,-74.523883,6.123347,ANTIOQUIA,22.717323
2212,-74.515269,6.102067,ANTIOQUIA,22.798206
2213,-74.513872,6.097156,ANTIOQUIA,22.847317
2214,-74.508122,6.069267,ANTIOQUIA,22.95071
2215,-74.511075,6.076661,ANTIOQUIA,23.145004
2216,-74.517586,6.083206,ANTIOQUIA,23.14781
2217,-74.511764,6.092881,ANTIOQUIA,22.891481
