Latitude;Longitude;Elevation (m);Surface Temperature (C);Moho Depth (m);Magnetic Anomaly (nT);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Right-lateral Fault;Normal Fault;Active Fault;Curie Depth (Km);Vertical Gravity Gradient (E);Free Air Anomaly (mGal);Bouguer Anomaly (mGal);Apparent Geothermal Gradient (C/Km)
8.705319;-72.703389;48.1584;27.959208;35550.02028;32.9994;35211.14781;85585.09919;25246.72096;169243.5929;42185.61582;245697.1347;21888.39916;30;-20.71875;-40.25;-49.32611472;27.86299778
8.6926;-72.706028;50.5968;27.947016;35569.60168;32.9994;35132.86847;85073.87918;24213.18077;170309.6625;40879.41531;244392.0463;21586.41482;30;-20.71875;-40.25;-48.74890861;27.05639589
8.729872;-72.710756;44.196;27.97902;35494.78484;33.4146;34156.65316;85286.35822;25728.31816;166434.6263;43969.08613;247415.8548;21301.66693;32;-19.0625;-36.200012;-49.50931261;26.18366971
8.649047;-72.689739;43.5864;27.982068;35687.13704;32.5348;34202.11443;86262.36143;19240.85266;171440.3239;38331.64822;241620.723;21516.24923;30;-5.90625;-40.25;-45.98916167;27.50881264
8.712022;-72.695658;46.3296;27.968352;35563.17475;32.9994;35969.83878;86550.13092;25464.67883;168646.1316;43285.94428;246798.7856;22774.48477;30;-20.71875;-42.25;-49.87014735;25.73835841
8.756486;-72.752908;46.9392;27.965304;35333.68602;33.809;29491.89474;81417.80254;20775.8211;162866.0769;44259.95103;247151.7378;17076.58191;30;-7.375;-36.200012;-40.66902294;27.98747136
8.743986;-72.710064;38.7096;28.006452;35488.84856;33.4146;34186.06767;85686.18709;25592.15508;164903.619;45327.72138;248728.3839;21531.25837;32;-19.0625;-36.200012;-49.03650041;25.9952088
8.773922;-72.767344;48.4632;27.957684;35260.62683;33.809;28049.85509;80382.88438;19155.61996;160754.7348;45361.84987;247852.5108;16014.54541;30;-7.375;-36.200012;-37.13431261;27.47240734
8.669547;-72.720197;64.6176;27.876912;35604.19144;32.5348;33321.66201;83176.52267;23106.90297;168403.4963;37903.40682;241414.076;20049.99077;30;-20.34375;-33.774994;-46.78031283;27.04127511
8.815908;-72.749453;47.5488;27.962256;35213.39634;34.1493;30831.62291;83635.8807;19055.3717;156400.1015;50406.77395;252806.7423;18899.20867;32;-2.375;-37.850006;-40.87679009;28.0606252
8.699411;-72.678458;47.5488;27.962256;35633.78639;32.9994;38017.85611;88188.42053;23352.99117;170336.0438;43342.67727;246809.6581;22559.93053;30;-5.46875;-40.25;-48.01415557;26.35941674
8.753583;-72.767189;48.768;27.95616;35318.38192;33.809;27910.05565;79815.3318;19232.03444;162990.7603;43305.46277;245999.0311;15472.38228;30;-7.375;-36.200012;-36.64625346;27.41459488
8.702361;-72.754722;35.052;28.02474;35486.90266;33.4078;29667.84565;79961.89872;21656.81803;165180.3649;38858.08009;242126.3612;16230.7673;30;-13.78125;-33.774994;-40.46946588;31.07349148
8.714564;-72.691606;46.6344;27.966828;35575.87167;32.9994;36385.31596;87038.49633;25502.72454;168441.144;43776.77434;247289.8189;23238.99409;30;-20.71875;-42.25;-49.87014735;26.31092027
8.702317;-72.737208;51.2064;27.943968;35500.45007;33.4078;31572.16852;81859.86414;23320.19609;167082.9187;39835.2833;243240.9848;18158.01644;30;-26.28125;-33.774994;-43.97391472;27.10535306
8.694683;-72.725336;59.7408;27.901296;35534.33104;33.4078;32999.29433;83009.87383;24092.83455;168243.0408;39836.70188;243321.4444;19460.88622;30;-26.28125;-33.774994;-46.96570462;27.02471539
8.699444;-72.719878;56.6928;27.916536;35530.60271;32.9994;33505.9885;83687.56994;24863.66542;168917.4479;40609.99851;244100.8351;20061.6036;30;-26.28125;-33.774994;-46.96570462;27.22700803
8.715611;-72.713903;44.5008;27.977496;35506.56659;32.9994;33931.44217;84644.7548;25698.47603;167941.5826;42460.4458;245934.375;20802.42978;30;-20.71875;-36.200012;-49.32611472;25.883277
8.614797;-72.663228;33.8328;28.030836;35793.42578;31.5088;34334.29735;87636.95952;14458.23273;173933.7491;37860.40629;240434.4653;17801.08288;30;5.90625;-41.55002;-44.7778962;39.13359855
8.718989;-72.723611;47.8536;27.960732;35479.42633;32.9994;32832.02544;83664.26505;24573.24934;167414.9019;42192.62191;245612.1078;19774.98546;32;-23.71875;-36.200012;-47.67723303;21.20274877
8.721658;-72.712156;44.8056;27.975972;35500.5619;32.9994;34063.02954;84958.24314;25743.23311;167309.2313;43124.20235;246588.9736;21058.81125;30;-19.0625;-36.200012;-49.50931261;26.32889315
8.695147;-72.716575;61.5696;27.892152;35545.77332;32.9994;33941.06562;83970.30129;24986.65087;169204.0714;40426.49585;243931.2635;20425.26262;30;-20.71875;-33.774994;-48.74890861;28.36408454
8.705389;-72.712306;45.72;27.9714;35530.88593;32.9994;34236.92319;84618.84494;25775.23437;169086.0219;41624.41266;245123.3297;20907.67208;30;-20.71875;-33.774994;-49.32611472;24.61277324
8.7001;-72.714506;53.34;27.9333;35538.11808;32.9994;34079.44564;84282.82379;25422.21787;169512.8996;41005.87905;244507.9955;20653.31319;30;-20.71875;-33.774994;-49.32611472;27.82226067
8.625742;-72.662833;38.1;28.0095;35774.90602;32.047;35027.67579;88122.77024;15421.0332;174097.4741;38677.39254;241409.1803;18025.34469;30;6.15625;-40.25;-43.66372483;27.76974645
8.702139;-72.742561;50.5968;27.947016;35495.75768;33.4078;30993.13931;81275.97188;22796.8807;166497.9959;39511.04952;242881.9863;17568.49456;30;-26.28125;-33.774994;-43.97391472;30.10210294
8.724542;-72.721094;48.4632;27.957684;35472.7627;32.9994;33057.81593;84054.35098;24715.67354;166847.2636;42860.17315;246272.727;20111.21456;32;-23.71875;-36.200012;-47.67723303;27.42233215
8.720094;-72.715978;51.816;27.94092;35493.24252;32.9994;33658.07034;84512.40572;25367.0926;167417.0621;42748.82446;246202.2999;20623.11947;30;-19.0625;-36.200012;-49.50931261;26.08652399
8.714506;-72.720039;54.5592;27.927204;35496.23979;32.9994;33272.10315;83958.379;25069.94431;167962.6063;41986.86329;245439.419;20118.89175;30;-26.28125;-36.200012;-47.60598209;41.40842218
8.741928;-72.756808;78.0288;27.809856;35366.41122;33.809;29044.13949;80619.52749;20514.28073;164409.449;42624.31288;245582.1203;16391.75419;30;-13.40625;-36.200012;-42.57212104;30.01375467
8.7139;-72.683961;45.72;27.9714;35607.03209;32.9994;37230.00256;87854.19296;25059.09402;168653.5605;44223.7245;247731.4006;23848.1023;30;-20.71875;-42.25;-49.87014735;23.79761415
8.752122;-72.702592;43.2816;27.983592;35525.61374;33.4146;35013.80041;86687.1136;26333.42923;164144.8101;46527.18027;249939.0276;22453.78497;32;-10.625;-42.25;-48.82722693;26.544792
8.716542;-72.708269;48.1584;27.959208;35519.03258;32.9994;34538.64046;85273.2889;26280.14713;167933.8756;42892.71927;246382.1751;21429.35647;30;-20.71875;-42.25;-49.32611472;22.94938167
8.711261;-72.710422;45.1104;27.974448;35522.81983;32.9994;34363.46595;84935.35264;26183.69104;168475.1004;42276.78336;245770.3844;21147.29686;30;-20.71875;-36.200012;-49.32611472;27.75254425
8.662628;-72.704842;54.5592;27.927204;35637.23102;32.5348;33967.98804;84763.96564;21445.43687;169977.6757;38355.57627;241811.6381;21785.531;30;-13.96875;-40.25;-46.66084335;32.95683027
8.712694;-72.731856;45.72;27.9714;35480.19876;33.4078;32001.44768;82642.92055;23859.40742;167849.3333;41121.52534;244517.2643;18805.90767;30;-26.28125;-36.200012;-47.60598209;28.43025236
8.709508;-72.730758;45.72;27.9714;35489.78033;33.4078;32164.01613;82698.00505;24069.11463;167911.085;40885.96777;244301.2677;18901.00402;30;-26.28125;-36.200012;-47.60598209;28.88311628
8.7046;-72.718214;47.5488;27.962256;35521.57575;32.9994;33604.2015;83963.12779;25283.71695;169076.0958;41184.68995;244669.8357;20254.79898;30;-26.28125;-33.774994;-47.60598209;30.73705154
8.782333;-72.755431;40.8432;27.995784;35279.30239;34.1493;29465.35623;81899.71883;20457.27777;159994.6785;46737.31585;249357.3172;17520.99764;32;-7.375;-36.200012;-39.54955346;28.35679908
8.795367;-72.747461;42.3672;27.988164;35281.86685;34.1493;30558.32332;83151.98842;20363.54129;158681.2695;48411.71763;251043.0923;18687.08653;32;-2.375;-37.850006;-41.89955957;29.65527085
8.7728;-72.756672;53.0352;27.934824;35290.33186;33.809;29204.75946;81480.24008;20326.14571;161023.1432;45719.1688;248407.8424;17117.47108;32;-7.375;-36.200012;-39.54955346;26.76706219
8.750444;-72.728236;49.3776;27.953112;35413.26181;33.809;32188.63252;83896.43531;23533.25062;163897.9941;44923.60563;248153.5274;19633.19532;32;-13.1875;-36.200012;-47.02720862;27.78992449
8.770561;-72.762586;47.244;27.96378;35279.32948;33.809;28532.77626;80786.86757;19670.82253;161187.4638;45227.80652;247837.45;16424.77362;30;-7.375;-36.200012;-39.54955346;29.58350349
8.732328;-72.748158;49.0728;27.954636;35405.22018;33.809;30031.34204;81314.1147;21627.28391;165583.7335;42113.12573;245253.5878;17231.71806;32;-23.71875;-36.200012;-44.43806167;37.23636372
8.762244;-72.736475;38.4048;28.007976;35371.65967;33.809;31328.96699;83327.60398;22553.0655;162477.1402;45640.72386;248704.025;18979.35842;32;-13.1875;-36.200012;-43.63539431;25.30090007
8.767461;-72.748983;51.5112;27.942444;35322.42695;33.809;29994.54782;82141.55066;21166.59375;161718.423;45541.29283;248397.154;17783.07183;32;-13.1875;-36.200012;-42.4435922;19.62709784
8.703947;-72.741969;66.4464;27.867768;35491.15768;33.4078;31026.77743;81374.76069;22952.96454;166594.1525;39716.01192;243082.6272;17638.97664;30;-26.28125;-33.774994;-43.97391472;27.17302983
8.657569;-72.670108;45.4152;27.972924;35707.74843;32.047;36469.52946;88505.50922;18834.51461;173700.1044;40508.5682;243686.6932;19753.56814;30;-0.28125;-40.25;-45.00443914;32.48749872
8.747067;-72.718483;59.7408;27.901296;35452.55551;33.4146;33258.73608;84857.27313;24635.95094;164425.342;45136.97469;248467.9809;20647.59728;32;-23.71875;-36.200012;-48.37986378;23.54299652
8.633519;-72.663408;38.7096;28.006452;35760.77634;32.047;35459.91834;88389.3624;16175.87303;174125.1725;39200.25014;242044.6953;18277.33025;30;6.15625;-40.25;-43.0457922;29.91230667
8.785864;-72.752839;39.3192;28.003404;35282.05814;34.1493;29803.08213;82283.13367;20456.92297;159644.4051;47210.25715;249840.7058;17897.21343;32;-2.40625;-36.200012;-39.71747389;28.90259944
8.707033;-72.711658;48.4632;27.957684;35528.7677;32.9994;34284.19335;84720.09672;25889.27104;168916.9222;41814.51703;245312.2893;20986.05757;30;-20.71875;-33.774994;-49.32611472;22.3236651
8.701581;-72.713578;56.0832;27.919584;35536.5653;32.9994;34156.41141;84410.44259;25500.84119;169481.6707;41198.69267;244700.5513;20757.23909;30;-20.71875;-33.774994;-49.32611472;26.32314377
8.649706;-72.686628;49.9872;27.950064;35690.40147;32.5348;34511.65591;86610.19878;19095.75077;171789.089;38619.65233;241887.0958;21207.51889;30;-5.90625;-40.25;-45.98916167;32.31202515
8.691583;-72.711844;55.7784;27.921108;35561.49227;32.9994;34521.48411;84423.9947;24480.02676;169659.8236;40409.07479;243921.5239;20946.24563;30;-20.71875;-33.774994;-48.74890861;30.73825876
8.732683;-72.738858;44.8056;27.975972;35419.14647;33.809;31051.77409;82322.83043;22627.29284;165680.3111;42637.98158;245873.8368;18254.22585;32;-23.71875;-36.200012;-44.43806167;24.8639444
8.718925;-72.7147;43.2816;27.983592;35498.46014;32.9994;33809.50721;84626.27956;25532.01727;167565.9483;42717.66015;246179.8727;20750.36717;30;-19.0625;-36.200012;-49.50931261;23.3099502
8.642142;-72.670139;37.7952;28.011024;35733.15083;32.047;35418.10979;88076.9642;17378.84626;173494.3414;39306.69359;242337.3915;19232.13538;30;6.15625;-40.25;-44.12567788;25.16890562
8.678442;-72.680786;59.1312;27.904344;35649.51102;32.9994;37094.91113;87604.97325;21422.61346;172579.3685;41405.24026;244804.0446;21727.81776;30;-0.28125;-40.25;-46.14844736;32.97240599
8.739378;-72.732192;44.8056;27.975972;35417.61524;33.809;31758.56018;83198.08178;23236.42928;165047.8874;43643.44972;246901.9474;19057.3527;32;-23.71875;-36.200012;-48.37986378;22.86667699
8.707783;-72.738356;47.5488;27.962256;35484.34213;33.4078;31359.77112;81841.02648;23319.14312;167054.8789;40284.84076;243659.1117;18054.86862;30;-26.28125;-33.774994;-43.97391472;23.36716252
8.740614;-72.726331;48.1584;27.959208;35431.6553;33.809;32400.60296;83857.47302;23857.55047;165004.3541;44083.62031;247385.9765;19712.78008;32;-23.71875;-36.200012;-48.37986378;34.89995802
8.716078;-72.719081;55.4736;27.922632;35494.71603;32.9994;33359.17304;84093.95439;25131.79836;167805.9871;42190.14655;245642.1473;20239.62892;30;-26.28125;-36.200012;-47.60598209;24.3530029
8.748558;-72.739664;39.9288;28.000356;35381.34605;33.809;30928.48167;82624.43615;22299.68953;163928.2986;44137.36987;247260.8867;18358.44632;32;-23.71875;-36.200012;-44.05331473;20.31112574
8.680589;-72.715911;62.7888;27.886056;35581.0061;32.9994;34317.12427;83804.77371;23762.45094;169040.1308;39163.93235;242676.8423;20499.14586;30;-13.96875;-33.774994;-48.75531893;22.95936505
5.194156;-72.203042;198.4248;27.207876;38037.79944;23.9403;46975.21054;79175.24232;27398.94438;133033.0741;66305.17193;107907.1677;26506.54246;34;-23.8125;-49.774994;-77.12633637;23.65006844
5.3686;-72.1038;195.3768;27.223116;38074.86688;22.5379;39304.41826;87537.21136;19933.90046;135741.7776;78818.67815;104157.4968;18969.12037;34;-26.59375;-69.67502;-93.81925069;25.44538144
9.560053;-74.022078;100.8888;27.695556;39090.41655;-14.8413;40272.27917;31019.22178;44337.39274;123848.1784;61523.64431;292756.3891;34348.83878;24;-6.03125;-41.274994;-55.96683765;23.6548023
7.145725;-73.911153;72.2376;27.838812;42218.79898;29.2092;25257.81888;36848.09726;21215.75168;97276.80437;19012.55869;28376.45566;17150.16602;34;-31.1875;-111;-118.1922781;18.85266898
4.232306;-72.035592;175.26;27.3237;33941.41616;-49.2266;111803.8946;158447.1809;101454.6317;162387.9163;138823.464;117620.3531;25118.03504;34;-10.78125;-26.950012;-51.99691805;32.99237577
5.103081;-72.200856;189.5856;27.252072;37757.12911;31.1161;53151.49469;82563.01939;35282.85575;138170.5989;67827.2131;105665.5507;34069.24875;34;4.03125;-43.575012;-65.305773;24.47887882
3.085203;-75.212122;468;25.86;44967.59043;-4.9544;6476.874268;24338.48992;12463.70037;18810.14755;22172.19232;169896.1458;21662.31128;30;-65.03125;-137.82501;-172.050255;23.96251737
11.462894;-72.803772;20.4216;28.097892;34338.19746;-100.2486;33017.73551;81032.28447;47336.18131;138737.5901;29809.594;80976.1745;26199.21002;18;-15.59375;-33.875;-38.92920421;21.6230177
9.199722;-75.099497;98.1456;27.709272;34936.4634;12.3167;41536.0358;56870.45446;49449.28604;124133.3049;38851.55445;279538.3168;51348.96236;18;-6.21875;-25.600006;-33.98385387;15.69553759
8.036228;-73.592469;73.152;27.83424;37479.03499;23.5712;13741.19287;30405.63804;29888.1668;84964.05312;30481.88085;132857.4855;27629.10659;32;-35.625;-94.55002;-100.0971455;17.3406243
8.041433;-73.597503;71.3232;27.843384;37434.41306;23.5712;13858.5882;31133.1123;29428.63067;84183.531;29952.41511;133200.5072;27185.78977;32;-35.625;-94.55002;-100.0971455;19.56821243
8.029611;-73.595492;71.3232;27.843384;37479.57541;23.5712;12965.24854;30462.00102;30668.57135;85094.78149;30132.93572;132055.0114;28413.83661;32;-35.625;-94.55002;-103.4031189;19.14168853
8.050175;-73.59315;76.8096;27.815952;37436.73167;23.5712;14924.02294;31065.96879;28386.33521;84057.7191;30497.58558;134274.2196;26136.60595;32;-34.34375;-79.45001;-97.31992714;23.69281573
8.034653;-73.599933;70.7136;27.846432;37439.62555;23.5712;13096.26902;31113.02747;30217.26179;84376.94205;29654.06037;132404.3147;27976.96922;32;-35.625;-94.55002;-100.0971455;19.11772267
4.423011;-74.675269;320;26.6;43314.64162;-31.8955;10334.13316;38709.92941;9562.0692;63097.58301;48140.80795;202172.1051;30697.59319;32;-68.90625;-114.05002;-148.0267966;31.0671828
5.393856;-72.154106;202.692;27.18654;38086.54745;3.6944;33148.50581;81971.60882;13703.17785;129575.6273;74013.27373;110396.656;12730.03007;34;-40.59375;-75.25;-98.94693026;22.74587262
5.367439;-72.165642;202.3872;27.188064;38125.22252;6.3745;34019.20107;80681.28595;14132.85009;129278.9988;72084.61186;110311.2281;13160.16235;34;-38.375;-71.17502;-97.26108332;22.89898917
5.3741;-72.161894;204.216;27.17892;38115.03628;6.3745;33843.90294;81089.80504;14033.82755;129434.6333;72653.19864;110239.5576;13074.41932;34;-38.375;-71.17502;-97.26108332;21.46874191
5.373228;-72.155878;203.6064;27.181968;38109.58129;6.3745;34414.64334;81757.48597;14641.68187;130097.6851;73281.753;109593.5721;13687.52171;34;-38.375;-71.17502;-97.26108332;19.62834372
6.2774;-71.8048;511.7592;25.641204;37482.2728;-100.9255;6479.292777;42416.81533;1085.825375;172430.5221;15608.23731;158241.7559;4629.312714;36;-69.96875;-59.225006;-125.8478165;19.41394191
4.068942;-73.484217;324.0024;26.579988;36321.44568;-127.6378;20764.71138;68962.12618;11557.6037;57957.26386;52053.53394;265731.4747;18662.72598;32;-64.5625;-80.125;-117.9734721;23.61616185
3.873592;-75.285403;415;26.125;44117.41635;-28.6453;4586.644491;79830.40592;6729.964453;33734.54976;24359.27038;133329.9083;21112.72652;24;-151.625;-99.475006;-157.8453791;21.00793377
3.867578;-75.284331;392;26.24;44122.26959;-28.6453;4935.679727;79882.33717;7060.956595;34317.92633;24983.56185;133502.1032;21753.51302;24;-151.625;-99.475006;-157.8453791;20.1580093
3.887908;-75.279867;443;25.985;44082.94231;-30.5734;3252.169347;78855.0832;5361.020279;32036.07006;23405.80007;133829.4566;19458.35563;24;-112.0625;-104.25;-158.0024708;31.49712237
3.879703;-75.287883;403;26.185;44116.57497;-30.5734;4447.2625;79933.49015;6581.151688;33201.16694;23642.65258;133004.1412;20489.35916;24;-151.625;-104.25;-157.8453791;21.30026504
3.872503;-75.291594;456.2856;25.918572;44136.92106;-28.6453;5214.638295;80526.61807;7358.586887;34093.00649;24094.74996;132653.7373;21345.49902;24;-151.625;-99.475006;-157.8453791;20.51401104
9.497994;-75.525961;19.812;28.10094;30463.31879;6.2364;32798.81431;28912.83633;8839.075823;178845.3482;9936.010407;330622.4759;5428.768103;18;-15.3125;5.475006;1.631187586;22.8160562
9.523039;-75.57925;25;28.075;29972.336;5.9899;31808.01732;31578.32274;14627.858;184775.0389;15711.99274;335986.5558;11391.41144;16;-17.03125;10.225006;7.309279584;25.30850259
9.488642;-75.515506;23.7744;28.081128;30568.81585;5.8555;32001.00988;28902.9449;7386.504733;177312.7023;8476.484453;329150.2902;3915.407047;18;-14.5625;5.475006;1.463267165;20.0288274
9.514822;-75.556542;10.668;28.14666;30176.26425;6.2364;33112.54832;30130.65755;12285.62619;182448.6643;13382.15967;333929.6452;9034.017071;18;-13.03125;10.225006;4.762597901;37.99381326
9.519792;-75.586678;8;28.16;29914.03295;5.9899;30965.66054;32453.48396;14966.01961;185046.7176;16038.52324;336098.5592;11739.21078;16;-9.34375;10.225006;12.16669241;24.44961765
9.543667;-75.571814;3.9624;28.180188;30010.01387;11.6414;33972.76579;29636.43111;15836.07294;185959.8703;16935.34757;337530.47;12528.7994;16;-17.03125;5.899994;6.402218315;60.51883976
4.147142;-75.000044;277.368;26.81316;43140.91788;-40.1825;11991.03322;46856.62341;7449.101212;19950.70632;24852.83023;165808.4029;7311.888265;26;-61.21875;-110.875;-161.785654;23.07132323
6.928343;-71.147559;143.5608;27.482196;36836.9409;-36.9063;107100.7002;98023.47996;72408.54451;268759.6333;99273.77161;218734.5451;72819.06048;36;6.28125;-34.17502;-49.20731344;30.17898833
4.646167;-74.844092;271.5768;26.842116;43298.95623;12.3361;2167.576603;48567.06863;10119.61835;58095.32727;34640.51842;171923.3561;11717.17236;30;-84.90625;-110.100006;-146.2739248;18.05838201
5.681337;-74.529625;253.2888;26.933556;39604.26712;8.1199;22452.23464;37868.3242;3453.433333;37765.16803;33197.91632;112316.9842;17791.78251;32;-89.59375;-84.725006;-125.3374111;17.81976903
4.580839;-74.841878;299.6184;26.701908;43134.06063;6.8331;2504.788235;48858.06955;3469.582412;59796.92097;36969.73655;178661.0289;13959.51598;30;-71.59375;-110.30002;-140.1997923;17.94260656
4.587469;-74.842814;254.508;26.92746;43155.96372;6.8331;2314.132189;48858.0401;4203.068036;60305.72606;36892.92404;177944.8383;14348.76;30;-80.25;-110.30002;-137.6573063;20.13132993
4.581008;-74.841906;280.416;26.79792;43134.64497;6.8331;2497.777227;48858.38398;3488.374425;59809.54251;36967.13688;178642.5927;13968.7256;30;-71.59375;-110.30002;-140.1997923;21.52671
4.606181;-74.849103;264;26.88;43248.12377;6.8331;1435.413936;49321.55495;6384.46294;61433.17946;36353.28701;175766.8451;12752.32583;30;-80.25;-110.30002;-139.4486898;19.74726406
5.697028;-74.594903;152.0952;27.439524;38987.2043;8.0472;15038.31562;43228.73437;7671.840826;37116.48258;25764.73901;104979.3311;19703.91033;30;-3.3125;-66.92502;-82.03055638;20.3192557
5.703519;-74.594558;160.02;27.3999;38946.26742;8.0472;14993.28246;43788.08803;7506.505343;36611.80141;25669.06773;104734.1254;20314.10226;30;-3.3125;-66.92502;-80.16749722;21.29709779
2.925644;-75.253967;156.0576;27.419712;44991.70585;-5.3333;8807.743558;33706.44667;9785.552719;6617.441717;22072.69767;171327.0059;7010.095495;32;-77.625;-99.350006;-162.3261287;22.30265254
7.917078;-73.539714;79.8576;27.800712;38251.6404;23.6557;14732.23025;22631.60291;28019.5624;97407.66266;38264.76311;123021.7139;20306.34939;34;-50.90625;-94.274994;-110.1710149;19.6083025
7.964808;-73.5782;64.008;27.87996;37802.44278;23.0878;10627.79469;26950.5793;34762.0418;90822.58663;32768.22382;126104.686;26048.51716;34;-35.875;-94.55002;-110.0216781;19.58920199
7.953169;-73.565633;74.676;27.82662;37929.92485;23.8988;11744.18728;25450.41034;32874.29895;92704.67932;34406.8503;125465.9149;24274.1186;34;-35.875;-111.42502;-106.7803128;21.25951244
4.347147;-71.872872;175.8696;27.320652;34203.42376;-33.9178;131068.8224;160661.0503;109251.7092;184302.8493;141536.6649;95779.46353;18154.46168;34;0.0625;-22.975006;-42.43519132;31.54824004
1.010293;-76.513263;504.1392;25.679304;40156.6755;7.4354;6346.21387;71568.25151;5306.248527;71166.86297;30236.73825;277570.482;3752.306877;18;-41.625;-55.825012;-106.9829978;24.69525622
5.446144;-71.830729;177;27.315;38035.26925;49.3989;63958.78898;108216.6828;35517.08544;162829.2927;86120.09667;83376.43723;35648.55588;34;-15.96875;-62.475006;-84.41837701;28.05534854
8.167575;-73.606564;92.3544;27.738228;37129.88021;24.184;13080.44284;28401.60613;16406.00219;76467.95674;26042.76957;146035.4552;14425.9684;32;-52.03125;-65.774994;-79.41482735;20.05511861
8.169497;-73.611203;103.3272;27.683364;37106.54233;24.184;13135.52348;28673.60039;16438.16175;75914.84517;25515.48768;146078.6973;14505.12467;32;-52.03125;-65.774994;-79.41482735;23.7384932
8.154447;-73.616072;95.7072;27.721464;37112.84567;24.184;14852.7253;30129.25568;18167.55469;76155.75712;25172.72592;144329.8195;16207.48917;32;-52.03125;-65.774994;-81.94315787;23.94376833
8.168481;-73.617219;91.44;27.7428;37084.81427;24.184;13569.72905;29269.58063;16846.72724;75363.33568;24864.31043;145768.2833;14959.17433;32;-39.0625;-65.774994;-80.1393783;22.12101669
3.940326;-75.30865;564.7944;25.376028;44091.7973;-35.8776;2609.008602;80883.34322;8626.05867;28167.63806;16862.7751;130376.5951;14668.57822;24;-132.625;-43.125;-129.9438498;26.85893839
3.937191;-75.309516;569;25.355;44098.54576;-35.8776;2564.865192;81032.07643;8588.343714;28515.11379;17072.93603;130288.8889;15025.3354;24;-132.625;-43.125;-129.9438498;43.31127066
3.942539;-75.307511;571;25.345;44085.76105;-35.8776;2727.707873;80721.19902;8608.231792;27892.57188;16755.20706;130497.6734;14393.80602;24;-132.625;-43.125;-129.9438498;37.13727105
5.122176;-74.62518;1052.1696;22.939152;42522.84947;18.1925;8222.15576;40682.86881;7291.768354;26899.9091;27636.73744;140281.9587;8531.409104;32;-2.875;-53.17502;-146.9363412;19.56606907
5.115867;-74.600314;998;23.21;42778.08461;17.5429;8442.520455;39294.02785;9634.320753;28052.05195;25840.5442;142643.3898;10603.1182;32;59.375;15.449982;-115.2549223;19.85239129
5.193864;-74.593222;1650;19.95;42232.32699;13.7276;16755.45095;32731.78262;6334.138874;19967.9738;33746.56531;136935.6632;9377.846944;32;-2;-40.375;-96.55113483;24.87765783
5.109477;-74.598008;1024.128;23.07936;42852.92719;17.5429;7962.0908;39657.7674;10268.29042;28797.26331;25089.8877;143338.6974;10348.55146;32;59.375;15.449982;-113.4604456;15.58428035
5.109412;-74.598024;1024.4328;23.077836;42853.3478;17.5429;7955.072028;39664.37506;10266.90273;28803.89298;25083.93658;143342.8382;10350.58251;32;59.375;15.449982;-113.4604456;14.47466454
5.104258;-74.586856;1185.9768;22.270116;42997.2252;17.5429;8249.558104;39311.2891;10111.15913;29649.52001;24098.771;144597.2343;9154.327972;32;59.375;15.449982;-113.4604456;14.30671589
8.409681;-72.855131;432.2064;26.038968;37395.87765;30.6486;9139.926686;61224.9564;6049.486892;152106.423;8138.707445;209530.1588;27833.0601;30;-31.25;-19.700012;-63.27966833;34.61564255
8.207997;-73.686603;53.34;27.9333;36922.50758;22.1315;16424.59998;33742.16279;18866.4497;66585.1075;17264.30051;147850.8826;17821.56227;30;-45.1875;-72.100006;-76.2831943;19.56142516
5.511475;-71.766678;174.9552;27.325224;37968.55545;53.2616;69825.01428;104400.7559;36196.18394;168510.1401;84993.72834;83300.14707;35970.66634;34;-18.0625;-63.524994;-85.29448922;25.03649784
5.50945;-71.760886;174.6504;27.326748;37980.0401;53.2616;70486.50841;104884.3723;36829.35765;169179.5952;85593.56557;82701.89157;36581.01395;34;-18.0625;-63.524994;-84.60265659;26.12529332
4.020961;-75.156567;391.9728;26.240136;43668.41037;-44.6608;5148.675561;63134.87638;5170.010214;15515.69798;11547.35514;147352.5143;9402.330223;24;-58.0625;-89.92502;-137.9243544;21.27739834
10.865083;-74.970214;121.92;27.5904;31812.76643;-86.2794;6155.729429;22597.13206;9287.33174;233191.4375;39500.16282;324214.2266;26742.8658;10;41.6875;30.850006;9.555749309;23.64210666
0.96335;-76.601119;360.5784;26.397108;40485.0444;-1.6007;11277.72203;60517.07675;8516.24559;80251.78054;23568.68959;282292.4412;7461.004564;20;-58.96875;-66.5;-106.6356296;26.75095065
3.051808;-75.312317;516.636;25.61682;45363.18113;-4.334;2355.514534;35622.99875;11825.91265;11667.81081;30359.38851;160367.0543;12506.85392;30;-113.03125;-114.100006;-186.8535795;24.6862804
3.476114;-72.565711;211.836;27.14082;32225.68409;-19.1778;76040.64783;166762.6913;111407.8079;85843.40369;145042.9007;218770.8129;81508.55934;30;-13.21875;-12.899994;-32.88984458;39.79817812
5.213775;-72.624889;492.252;25.73874;39658.67893;-26.3035;4559.291779;34826.01686;4460.157353;91589.05089;19470.4911;154096.7069;3762.150578;34;-82.78125;-52.80002;-103.955547;22.93785267
0.8534;-76.845564;569.976;25.35012;42219.20873;-9.7638;8076.81996;30688.84511;861.1742797;74600.24175;26957.29922;294935.1771;1301.579792;20;-100.09375;-57.200012;-127.6119832;23.44198535
